"name","best","seed"
"ta112",6823108,4171018385
"ta113",6722934,3309212919
"ta114",6774390,4114824863
"ta115",6730859,336309831
"ta116",6729839,1009118388
"ta117",6688402,182845057
"ta118",6769045,3076932730
"ta119",6695148,3830013262
"ta120",6744373,1985168287
"ta001",14002,2874266091
"ta002",15151,3341293650
"ta003",13056,2039270906
"ta004",15412,2901751041
"ta005",13472,3171681330
"ta006",13072,590455154
"ta007",13479,3067531269
"ta008",13882,276344222
"ta009",14047,1769047719
"ta010",12907,251913403
"ta011",20650,1717142055
"ta012",22374,975995466
"ta013",19548,2088750094
"ta014",18483,4081650854
"ta015",18343,3120245668
"ta016",18928,3302166626
"ta017",18073,1383567598
"ta018",20091,3347042147
"ta019",20106,1464118558
"ta020",21132,1960254364
"ta021",33540,3819683078
"ta022",31165,825242214
"ta023",33122,581944221
"ta024",31182,1446714402
"ta025",34284,1625127063
"ta026",32087,505416099
"ta027",32815,1448068172
"ta028",32180,255875311
"ta029",33078,3396733246
"ta030",31683,552107527
"ta031",64794,2411287512
"ta032",68017,2485190447
"ta033",63242,242663171
"ta034",68325,2425432877
"ta035",69335,2333570337
"ta036",66956,3688071712
"ta037",66238,3476680397
"ta038",64409,3620728155
"ta039",62841,3915984156
"ta040",68998,2948455497
"ta041",87187,916938485
"ta042",82483,1768569503
"ta043",79713,1583826698
"ta044",86383,112214587
"ta045",86264,2604049257
"ta046",86350,2289247890
"ta047",88419,2254185060
"ta048",86963,2206214008
"ta049",85267,2023672856
"ta050",88108,182702448
"ta051",124264,2129303154
"ta052",117639,2431252304
"ta053",115831,1228021735
"ta054",120033,8612518
"ta055",117194,2200465973
"ta056",120245,3865620449
"ta057",122870,2669675704
"ta058",121110,854005852
"ta059",122015,2359977520
"ta060",123780,1323719531
"ta061",254457,2558675339
"ta062",243606,1984737538
"ta063",238543,2054137604
"ta064",228556,1118233997
"ta065",241388,439419846
"ta066",233070,3560742730
"ta067",241336,344860201
"ta068",231629,1130324724
"ta069",249119,420106046
"ta070",244482,2078988362
"ta071",299947,2490761001
"ta072",274976,608224453
"ta073",287870,1371839466
"ta074",303262,2458669180
"ta075",284649,4144329197
"ta076",271700,1935608851
"ta077",280011,970359239
"ta078",292832,1184915740
"ta079",303537,3912523376
"ta080",291570,2850273206
"ta081",366330,1573983453
"ta082",373660,938197973
"ta083",370604,3013473247
"ta084",373314,1197167799
"ta085",369379,3626246271
"ta086",373625,3224639018
"ta087",375241,3266165129
"ta088",384337,1217726651
"ta089",376226,1661965263
"ta090",378626,1715652334
"ta091",1049782,1910547479
"ta092",1043079,3610797670
"ta093",1050216,2614860030
"ta094",1033231,2145345034
"ta095",1036027,4103300102
"ta096",1011220,2306458472
"ta097",1059834,767806196
"ta098",1045700,1017468084
"ta099",1027546,3148155340
"ta100",1036949,2152766544
"ta101",1220960,1763588962
"ta102",1242752,2812932894
"ta103",1263482,3980192590
"ta104",1242267,3221146122
"ta105",1227305,2250740531
"ta106",1226777,472901966
"ta107",1245559,739883494
"ta108",1247739,1903462270
"ta109",1229370,1154451531
"ta110",1253097,4040999985
"ta111",6702941,2045437370
"ta112",6819150,3371475229
"ta113",6731956,1167103928
"ta114",6780397,2436587354
"ta115",6727705,3184203743
"ta116",6723400,2234859559
"ta117",6681900,906031237
"ta118",6769031,1348627769
"ta119",6705395,3433623528
"ta120",6744675,4114341801
