"name","best","seed"
"ta115",6727926,591881175
"ta116",6741213,4273631566
"ta117",6685256,4090799433
"ta118",6776046,3299168703
"ta119",6716539,3518821930
"ta120",6747243,2119528966
"ta001",14002,1174561330
"ta002",15151,2351156630
"ta003",13021,2614751562
"ta004",15412,983652301
"ta005",13472,2563988101
"ta006",13072,3265537524
"ta007",13479,2897931846
"ta008",13906,637456310
"ta009",14047,3666118003
"ta010",12907,787772962
"ta011",20650,2697113825
"ta012",22374,3443733100
"ta013",19548,3326915346
"ta014",18483,2548169147
"ta015",18343,1338050582
"ta016",18928,2885819415
"ta017",18188,3321430977
"ta018",20091,443060638
"ta019",20106,1466219112
"ta020",21066,3952386273
"ta021",33540,2616883669
"ta022",31110,1174323730
"ta023",33306,2379968328
"ta024",31182,1775285416
"ta025",34205,2415977040
"ta026",32287,1443817503
"ta027",32858,2324708919
"ta028",32264,556202661
"ta029",33351,3092017923
"ta030",31776,2421881469
"ta031",64821,3913602308
"ta032",68062,3779361573
"ta033",63142,1345687733
"ta034",68364,1696274336
"ta035",69408,383797188
"ta036",67105,1297643794
"ta037",66198,3138713384
"ta038",64363,1785057692
"ta039",63002,422705178
"ta040",68934,1677248674
"ta041",87026,1879542212
"ta042",82844,2985396788
"ta043",79962,3637842169
"ta044",86612,2115432089
"ta045",86367,2667027580
"ta046",86355,762490488
"ta047",88849,1252949696
"ta048",86982,701679989
"ta049",85263,3694954754
"ta050",88167,1796576333
"ta051",125175,280079643
"ta052",118100,568285242
"ta053",115463,2145155442
"ta054",120153,2426710255
"ta055",117527,186688519
"ta056",119924,3739625106
"ta057",122894,3381488534
"ta058",121594,3458551885
"ta059",121207,2397327294
"ta060",123868,532345287
"ta061",254256,2324171531
"ta062",244002,2175582971
"ta063",239001,1352267932
"ta064",228661,234423000
"ta065",241307,2084862512
"ta066",233010,1316142571
"ta067",241284,99124468
"ta068",232253,2096213783
"ta069",248575,2270013230
"ta070",244725,1117391940
"ta071",300354,694547129
"ta072",275505,3324685031
"ta073",290386,4012769761
"ta074",302804,1839689182
"ta075",284645,1810455804
"ta076",270397,3217926914
"ta077",281724,2730779094
"ta078",292695,2585544851
"ta079",302321,3515107954
"ta080",291834,2636173837
"ta081",366949,330273276
"ta082",373178,1261612481
"ta083",371146,3640573946
"ta084",373392,2546129083
"ta085",370544,2098433647
"ta086",373351,3837981127
"ta087",373260,2831034384
"ta088",386447,623149006
"ta089",374799,468290018
"ta090",380548,4003235357
"ta091",1049838,4241403499
"ta092",1042319,3017401384
"ta093",1050588,1299720580
"ta094",1034159,531212732
"ta095",1039508,3957232050
"ta096",1008817,234375592
"ta097",1059234,1105788701
"ta098",1046156,584463555
"ta099",1027535,2209704051
"ta100",1037445,2064286691
"ta101",1224402,1986482666
"ta102",1246114,763073578
"ta103",1269083,429131555
"ta104",1241559,3278906335
"ta105",1229600,2404029480
"ta106",1227034,442228191
"ta107",1245460,820699985
"ta108",1250902,2902582155
"ta109",1234581,3175981070
"ta110",1245361,4029788046
"ta111",6709768,3059094375
"ta112",6829210,2447537147
"ta113",6748078,466171494
"ta114",6797415,3642332155
"ta115",6744412,2287328790
"ta116",6736759,361571858
"ta117",6694822,1836496514
"ta118",6773233,5102128
"ta119",6717389,1975622695
"ta120",6752584,1885213628
