"name","best","seed"
"ta103",1269435,3581304550
"ta104",1246967,2313195820
"ta105",1236563,3228538605
"ta106",1230043,3205768866
"ta107",1250598,1645218072
"ta108",1252276,2097546034
"ta109",1244199,2969396720
"ta110",1259174,1922031249
"ta111",6721573,371947891
"ta112",6847258,4131040562
"ta113",6747665,370802153
"ta114",6806142,1533350241
"ta115",6753002,2113196598
"ta116",6754993,2838685025
"ta117",6700046,691757566
"ta118",6798339,3509538329
"ta119",6729148,3014590149
"ta120",6767062,3979857324
"ta001",14033,3667210359
"ta002",15151,2174734181
"ta003",13301,1239819811
"ta004",15447,2780798418
"ta005",13529,1086828504
"ta006",13123,4080855215
"ta007",13548,2911426794
"ta008",13948,3391812936
"ta009",14295,3049853474
"ta010",12943,2953186455
"ta011",20911,1534093334
"ta012",22440,1139942095
"ta013",19833,490591029
"ta014",18710,50101194
"ta015",18641,2948063552
"ta016",19245,299050083
"ta017",18363,445235667
"ta018",20241,2285738338
"ta019",20330,2018166077
"ta020",21320,1593878447
"ta021",33623,2506003754
"ta022",31587,2429973964
"ta023",33920,227444787
"ta024",31661,696400259
"ta025",34557,2066833167
"ta026",32564,788865409
"ta027",32922,669179092
"ta028",32412,951389312
"ta029",33600,2532044417
"ta030",32262,3145940794
"ta031",64867,1599605542
"ta032",68109,2474559466
"ta033",63379,1186373556
"ta034",68388,3471465837
"ta035",69570,2139727179
"ta036",67020,1088236362
"ta037",66297,3685274976
"ta038",64444,663117172
"ta039",63169,2603276040
"ta040",69143,2134957796
"ta041",87812,4159602670
"ta042",83202,696372647
"ta043",80099,2694020702
"ta044",86672,467923168
"ta045",86591,1080031467
"ta046",86686,1986666182
"ta047",88945,467181498
"ta048",87005,655272652
"ta049",85716,318960065
"ta050",88617,3621554021
"ta051",126403,4058362326
"ta052",119270,1141884966
"ta053",116883,2072046849
"ta054",120966,163258367
"ta055",118629,3938201173
"ta056",121036,7446821
"ta057",123584,1092295140
"ta058",123055,1725488288
"ta059",122197,2577862681
"ta060",124720,3510877679
"ta061",254876,1717789005
"ta062",243597,950961178
"ta063",238968,3330773313
"ta064",228794,4277411374
"ta065",241538,2843458513
"ta066",233872,3677446843
"ta067",242154,3751976529
"ta068",232291,3819501640
"ta069",249153,3649611793
"ta070",244540,524359007
"ta071",300904,4074333705
"ta072",276999,2261622362
"ta073",291227,2004567073
"ta074",305777,1825150093
"ta075",286259,169664156
"ta076",271819,1792184846
"ta077",282475,2102832417
"ta078",292952,770642835
"ta079",304433,4222212920
"ta080",294647,2643365668
"ta081",368907,1644431115
"ta082",376067,1280707080
"ta083",373169,2069689684
"ta084",375607,802639575
"ta085",372485,567861283
"ta086",376795,3013527840
"ta087",376209,33951247
"ta088",388373,1086054494
"ta089",377418,713011145
"ta090",382539,1094160917
"ta091",1051565,280202370
"ta092",1045721,2661797778
"ta093",1050128,1044860614
"ta094",1037114,2805375044
"ta095",1042762,1017302546
"ta096",1015552,509307252
"ta097",1062107,1232464857
"ta098",1049054,3124421374
"ta099",1029842,3897526100
"ta100",1038907,3905358901
"ta101",1233371,3057078400
"ta102",1255219,966674269
"ta103",1273191,2336258884
"ta104",1253235,3103754668
"ta105",1231981,4035335765
"ta106",1237226,2397950584
"ta107",1254328,26035334
"ta108",1254198,1385214425
"ta109",1243973,3890450460
"ta110",1257483,284350674
"ta111",6721351,3225022077
"ta112",6848199,1514181693
"ta113",6746441,2307623038
"ta114",6804875,2205609848
"ta115",6760982,700368677
"ta116",6743595,4117731116
"ta117",6705093,2024585759
"ta118",6807544,1665068990
"ta119",6731107,238665930
"ta120",6778197,3665628133
"ta001",14033,1041433485
"ta002",15151,3732452974
"ta003",13301,2011474098
"ta004",15447,424488149
"ta005",13529,1964246135
"ta006",13123,4006060645
"ta007",13548,2676433766
"ta008",13948,1545398603
"ta009",14295,2604517911
"ta010",12943,1843928077
"ta011",20911,675310513
"ta012",22440,3408820504
"ta013",19833,871651287
"ta014",18710,4247470951
"ta015",18641,1932147419
"ta016",19245,289900892
"ta017",18363,2961629388
"ta018",20241,3848500778
"ta019",20330,2826789069
"ta020",21320,2064250932
"ta021",33623,2665353624
"ta022",31587,3237912854
"ta023",33920,1606610932
"ta024",31661,3189583680
"ta025",34557,3022701495
"ta026",32564,3152389305
"ta027",32922,3825147356
"ta028",32412,3794487501
"ta029",33600,2942994614
"ta030",32262,2757586078
"ta031",64921,336700299
"ta032",68184,3345325990
"ta033",63338,779527812
"ta034",68330,2544237428
"ta035",69612,2197974441
"ta036",66841,2460741463
"ta037",66292,4235836497
"ta038",64425,1927766409
"ta039",63076,3564005922
"ta040",69190,2266918468
"ta041",87458,3365980576
"ta042",82992,1152384477
"ta043",80006,2631413400
"ta044",86656,1837014718
"ta045",86761,761479118
"ta046",86739,4198793620
"ta047",89009,268176181
"ta048",87091,1661739223
"ta049",85933,216643226
"ta050",88265,4146814368
"ta051",126679,2381526645
"ta052",119371,2245942517
"ta053",116888,3578129138
"ta054",121032,1103961233
"ta055",118184,563022171
"ta056",120995,4202376919
"ta057",123505,1150629917
"ta058",123074,2735815876
"ta059",122139,1869616586
"ta060",124865,10979607
"ta061",254852,3087433308
"ta062",244505,1112443700
"ta063",239118,1729764978
"ta064",228677,2614063914
"ta065",241751,3005154738
"ta066",233603,3177144159
"ta067",241154,1978635980
"ta068",232483,853250594
"ta069",249540,2253004399
"ta070",244066,1798084814
"ta071",300650,3712929952
"ta072",276767,2504561143
"ta073",289737,2453133488
"ta074",304092,744605941
"ta075",286501,2696981048
"ta076",272854,3270990748
"ta077",282493,296128329
"ta078",293713,1219111045
"ta079",303513,4086244436
"ta080",293640,2277323289
"ta081",369360,2025886505
"ta082",376439,3114602399
"ta083",374885,423261905
"ta084",376520,805649623
"ta085",372001,1240707664
"ta086",376003,1843668178
"ta087",376777,1168987504
"ta088",387335,4125316173
"ta089",379300,2376282146
"ta090",383166,2911455052
"ta091",1052139,1477394637
"ta092",1046045,1332264535
"ta093",1053880,1615698913
"ta094",1036787,1677668782
"ta095",1041806,1607718166
"ta096",1016326,3511720545
"ta097",1062175,1579116912
"ta098",1049044,3395983479
"ta099",1028803,3596045819
"ta100",1039426,666930212
"ta101",1234045,169228089
"ta102",1253094,3581736649
"ta103",1274057,2152825200
"ta104",1241929,2555588985
"ta105",1232090,1838259710
"ta106",1234418,786240480
"ta107",1249333,1879913732
"ta108",1252430,28998765
"ta109",1241387,3528925356
"ta110",1257271,2100305231
"ta111",6721615,3207788224
"ta112",6846375,1448881853
"ta113",6767718,7940906
"ta114",6816215,2268969691
"ta115",6752686,2784247471
"ta116",6748137,1659050133
"ta117",6709166,293386359
"ta118",6789015,974677045
"ta119",6730917,1381565987
"ta120",6766045,3100292740
"ta001",14033,2015011564
"ta002",15151,129848874
"ta003",13301,733426228
"ta004",15447,2456493177
"ta005",13529,76109407
"ta006",13123,1537031607
"ta007",13548,2634695119
"ta008",13948,1353570422
"ta009",14295,2149443509
"ta010",12943,1245907979
"ta011",20911,2243415920
"ta012",22440,3691748001
"ta013",19833,1528947343
"ta014",18710,2252066770
"ta015",18641,1913094747
"ta016",19245,1377322021
"ta017",18363,1340582022
"ta018",20241,3591329683
"ta019",20330,2519438159
"ta020",21320,2760803219
"ta021",33623,3929966668
"ta022",31587,1353693912
"ta023",33920,451369049
"ta024",31661,747683037
"ta025",34557,232549321
"ta026",32564,267569013
"ta027",32922,3226064413
"ta028",32412,2343916144
"ta029",33600,1632347825
"ta030",32262,1314652084
"ta031",64903,730637007
"ta032",68160,2064208012
"ta033",63406,2227370260
"ta034",68395,740242503
"ta035",69587,3880980209
"ta036",67057,4058179627
"ta037",66349,4086149200
"ta038",64391,2972343960
"ta039",63108,3042676060
"ta040",68998,1780090467
"ta041",87816,4264672500
"ta042",82820,667932005
"ta043",80211,2879187453
"ta044",86554,2761901987
"ta045",86688,3494324739
"ta046",86757,1800832720
"ta047",88963,2733713785
"ta048",87085,1769944401
"ta049",85857,2905157255
"ta050",88344,4075609350
"ta051",126155,1925788508
"ta052",119349,1537758845
"ta053",117301,3871905445
"ta054",121032,865162058
"ta055",119187,3235902617
"ta056",120989,3244112605
"ta057",123306,43181514
"ta058",123238,431958039
"ta059",122279,269042327
"ta060",124779,3608708362
"ta061",254952,3708030488
"ta062",244493,2607679899
"ta063",239167,1933754443
"ta064",228772,887619189
"ta065",241719,2608857472
"ta066",233814,2663200090
"ta067",241906,2944401694
"ta068",232786,767958136
"ta069",249538,3189365438
"ta070",244136,1184289769
"ta071",301467,2395465236
"ta072",277068,1250543598
"ta073",289505,2537064546
"ta074",303352,3933771212
"ta075",286000,953199959
"ta076",272668,76115256
"ta077",282163,418637034
"ta078",292973,3336812391
"ta079",304654,1277850813
"ta080",294147,1278867220
"ta081",369304,344441753
"ta082",375314,2985308593
"ta083",374782,3102149784
"ta084",377064,1044853337
"ta085",372216,3883412431
"ta086",374134,693558000
"ta087",377038,1850681953
"ta088",388523,2941112835
"ta089",377841,2676813161
"ta090",383926,3657155178
"ta091",1049805,111177608
"ta092",1045059,53544887
"ta093",1053696,3960690117
"ta094",1036457,1216091503
"ta095",1041726,3965038878
"ta096",1014248,4032058303
"ta097",1062438,229055768
"ta098",1048917,67055984
"ta099",1030458,1769545027
"ta100",1037281,4018710797
"ta101",1228603,2188481479
"ta102",1251986,1723350271
"ta103",1280007,509101658
"ta104",1248457,2140011130
"ta105",1235873,2513978880
"ta106",1233528,2561541412
"ta107",1252685,4166055466
"ta108",1251981,248521426
"ta109",1244835,2637857193
"ta110",1259509,150946815
"ta111",6718373,1652161222
"ta112",6852122,2839693547
"ta113",6760893,847110620
"ta114",6809621,1837058423
"ta115",6757321,2170121344
"ta116",6742759,1673429732
"ta117",6705077,177996054
"ta118",6776412,2110329294
"ta119",6726841,563306066
"ta120",6774471,1042636564
"ta001",14033,1159547019
"ta002",15151,508917419
"ta003",13301,1937879558
"ta004",15447,933932588
"ta005",13529,664506619
"ta006",13123,4201008642
"ta007",13548,3579256143
"ta008",13948,1986070338
"ta009",14295,2860657003
"ta010",12943,772542314
"ta011",20911,3970321365
"ta012",22440,903418764
"ta013",19833,3272552632
"ta014",18710,820932303
"ta015",18641,1965920520
"ta016",19245,3576814258
"ta017",18363,277611539
"ta018",20241,368978615
"ta019",20330,1089868655
"ta020",21320,1565611170
"ta021",33623,3684134483
"ta022",31587,1659378048
"ta023",33920,1602593482
"ta024",31661,1754795987
"ta025",34557,3764744661
"ta026",32564,356206591
"ta027",32922,585190458
"ta028",32412,1110202641
"ta029",33600,103026965
"ta030",32262,1047670263
"ta031",64971,3255575365
"ta032",68168,1995466181
"ta033",63195,2526786599
"ta034",68326,2141980058
"ta035",69521,1482512597
"ta036",66970,1892864485
"ta037",66318,2066704682
"ta038",64402,4230236980
"ta039",63083,2158135048
"ta040",69201,2188355056
"ta041",87717,3983348832
"ta042",82954,868293701
"ta043",80031,3259343006
"ta044",86779,3908320080
"ta045",86524,709827690
"ta046",86823,2585135496
"ta047",89179,720515456
"ta048",87426,460328760
"ta049",85814,278213432
"ta050",88260,2581125733
"ta051",126703,3786050276
"ta052",119680,2630617178
"ta053",116897,1288590568
"ta054",121075,2512281161
"ta055",118986,1253426379
"ta056",120912,1734144546
"ta057",123443,383518113
"ta058",123026,630645452
"ta059",122222,63210917
"ta060",124599,296767178
"ta061",254760,3818592555
"ta062",244474,904182237
"ta063",239103,2950405843
"ta064",228971,863850159
"ta065",241420,3783265511
"ta066",233715,2897893651
"ta067",241859,2054469650
"ta068",232350,1750832032
"ta069",249972,3024562216
"ta070",244186,1340430232
"ta071",301329,682205750
"ta072",276786,1616277714
"ta073",290021,179412264
"ta074",303926,3914973217
"ta075",286911,3102596394
"ta076",272887,3830491664
"ta077",282370,3476044446
"ta078",292515,1700823162
"ta079",304403,1603534776
"ta080",293132,1171503763
"ta081",369755,1375517867
"ta082",375441,336410980
"ta083",374932,426381523
"ta084",377042,819281124
"ta085",371513,3339986978
"ta086",376175,3678984673
"ta087",378788,1712549302
"ta088",388469,3639319948
"ta089",377690,113149759
"ta090",382038,2965442959
"ta091",1050478,175919723
"ta092",1046018,1003841925
"ta093",1052734,925291541
"ta094",1036553,2740077582
"ta095",1041528,4219606141
"ta096",1014025,1151797310
"ta097",1062173,1053326629
"ta098",1048486,2831772277
"ta099",1030462,1890553291
"ta100",1038333,4127831007
"ta101",1231770,599829129
"ta102",1251158,1398837577
"ta103",1275930,3115915174
"ta104",1251441,4197151562
"ta105",1233822,91831109
"ta106",1231984,1908246274
"ta107",1252610,2270247093
"ta108",1255996,3703634674
"ta109",1243335,2007073978
"ta110",1260442,673888531
"ta111",6720615,3826563814
"ta112",6852006,3859579931
"ta113",6744717,832843272
"ta114",6836543,3688347799
"ta115",6759628,1279991973
"ta116",6746692,2119573390
"ta117",6701318,2814644878
"ta118",6789533,4264184278
"ta119",6729253,3942262956
"ta120",6777896,2077778677
"ta001",14033,1179845827
"ta002",15151,4017545805
"ta003",13301,2085090608
"ta004",15447,813775880
"ta005",13529,2742626158
"ta006",13123,2229784373
"ta007",13548,2678951463
"ta008",13948,1029106808
"ta009",14295,1690843679
"ta010",12943,253270190
"ta011",20911,3763377924
"ta012",22440,3897620553
"ta013",19833,1277402141
"ta014",18710,4134256447
"ta015",18641,2178902916
"ta016",19245,3235215553
"ta017",18363,3222304848
"ta018",20241,995809347
"ta019",20330,3097503767
"ta020",21320,798723191
"ta021",33623,2210585359
"ta022",31587,1994590953
"ta023",33920,3099158303
"ta024",31661,3825936043
"ta025",34557,2455114948
"ta026",32564,1431265632
"ta027",32922,4021048430
"ta028",32412,2997040523
"ta029",33600,3633120305
"ta030",32262,993899037
"ta031",64944,576100853
"ta032",68102,2922327482
"ta033",63503,1908919658
"ta034",68429,3633579230
"ta035",69591,3047366023
"ta036",67011,967233333
"ta037",66384,3651506015
"ta038",64479,899730662
"ta039",63080,3798741913
"ta040",69035,1669977652
"ta041",87815,2824993238
"ta042",83286,524414241
"ta043",80105,1832437725
"ta044",86676,1282120316
"ta045",86735,2324865470
"ta046",86768,114573353
"ta047",88807,541705398
"ta048",87064,60235486
"ta049",85771,207938474
"ta050",88280,1861201569
"ta051",125927,453542370
"ta052",119315,1849811059
"ta053",116856,2866065922
"ta054",120916,87084211
"ta055",118953,3135417665
"ta056",121360,1485589813
"ta057",123484,692733563
"ta058",122805,1539550819
"ta059",122246,960701881
"ta060",124437,2440910603
"ta061",254998,2856911399
"ta062",243634,2844100559
"ta063",239067,3445284771
"ta064",228978,2180731743
"ta065",241965,171182574
"ta066",233344,2481891880
"ta067",241532,2239991440
"ta068",232186,1964414470
"ta069",249133,3002195327
"ta070",244522,2270418362
"ta071",300547,3083932960
"ta072",276165,3323859703
"ta073",290485,1770804706
"ta074",304595,3117352036
"ta075",285892,2213599463
"ta076",272151,797397945
"ta077",282088,1045878813
"ta078",293585,988912753
"ta079",305351,2441124252
"ta080",294102,3778153948
"ta081",371535,3404999812
"ta082",374623,3736225881
"ta083",374253,468190070
"ta084",375907,444078448
"ta085",372186,3626687683
"ta086",375668,3935325488
"ta087",377260,3018393399
"ta088",387452,2478303241
"ta089",377814,1794852774
"ta090",382032,759727489
"ta091",1051846,3851874049
"ta092",1044757,1335850421
"ta093",1054144,3119458190
"ta094",1037208,1901506492
"ta095",1042274,298962164
"ta096",1014300,1973680182
"ta097",1061271,994716675
"ta098",1047617,4069617904
"ta099",1028888,3847910719
"ta100",1038745,4044189809
"ta101",1231743,926356236
"ta102",1252311,4095715801
"ta103",1277744,2667855998
"ta104",1249030,2274974959
"ta105",1231868,2333682111
"ta106",1233696,3002061299
"ta107",1251816,3440003780
"ta108",1254853,1879328677
"ta109",1242807,2829463930
"ta110",1256463,2559955638
"ta111",6722458,1567194545
"ta112",6841038,118019084
"ta113",6757697,3696058259
"ta114",6805243,3641192872
"ta115",6752430,932343043
"ta116",6749105,518547440
"ta117",6708189,1840154116
"ta118",6788551,1011858107
"ta119",6722790,2863892673
"ta120",6763415,2883291769
"ta001",14033,1705152722
"ta002",15151,3929315668
"ta003",13301,4042039655
"ta004",15447,2813572886
"ta005",13529,2539980634
"ta006",13123,3604622022
"ta007",13548,687263302
"ta008",13948,3605824782
"ta009",14295,2346659360
"ta010",12943,3521589038
"ta011",20911,4236238742
"ta012",22440,1450228117
"ta013",19833,2403381936
"ta014",18710,3116023689
"ta015",18641,640405719
"ta016",19245,3116261560
"ta017",18363,2831688651
"ta018",20241,3238015942
"ta019",20330,3515313286
"ta020",21320,2350193759
"ta021",33623,2984372834
"ta022",31587,3114401397
"ta023",33920,553519783
"ta024",31661,2001401559
"ta025",34557,2390739184
"ta026",32564,467085823
"ta027",32922,265779595
"ta028",32412,3169273544
"ta029",33600,1974949280
"ta030",32262,2458317280
"ta031",64843,2042565943
"ta032",68122,3494591793
"ta033",63424,984428628
"ta034",68403,185740176
"ta035",69555,3607717903
"ta036",67087,1062416607
"ta037",66343,40323704
"ta038",64429,1843923427
"ta039",63117,2653096241
"ta040",69187,71584163
"ta041",87212,3371338489
"ta042",83002,3292431769
"ta043",80206,2870265126
"ta044",86688,1213070669
"ta045",86535,3098690898
"ta046",86757,4179149168
"ta047",88807,686711078
"ta048",87164,3256499273
"ta049",85938,600800521
"ta050",88237,2902666631
"ta051",126030,1371092803
"ta052",119266,1528436760
"ta053",116565,2350789411
"ta054",121032,596785920
"ta055",118617,3732575985
"ta056",120917,2208046989
"ta057",123568,2239721364
"ta058",123216,3226908329
"ta059",122320,3365811807
"ta060",124575,4130054570
"ta061",254212,2025983865
"ta062",244598,2895898106
"ta063",239140,3289723301
"ta064",228815,3177799922
"ta065",241647,817079228
"ta066",233647,2431575393
"ta067",241965,3715101623
"ta068",232030,1759834484
"ta069",249474,1613152701
"ta070",244664,3545488115
"ta071",300313,490005589
"ta072",276594,983092898
"ta073",288403,1105173541
"ta074",304471,1217136967
"ta075",286157,4163343167
"ta076",271645,1004296428
"ta077",281661,1868774031
"ta078",293392,1172263386
"ta079",304052,1622975344
"ta080",293873,1547092054
"ta081",369597,3194090425
"ta082",375288,4039226455
"ta083",373328,3930358026
"ta084",376630,2119196766
"ta085",371451,1792299298
"ta086",375669,4274434603
"ta087",375606,2827088473
"ta088",386923,1579904204
"ta089",376465,2511524466
"ta090",382469,602246150
"ta091",1051584,924351679
"ta092",1045877,1609745821
"ta093",1052647,1040694842
"ta094",1037030,3079135402
"ta095",1042285,3701644751
"ta096",1014529,1983151231
"ta097",1063343,2403225609
"ta098",1047285,374035099
"ta099",1031501,2396374409
"ta100",1038463,2137785856
"ta101",1233134,4106272921
"ta102",1255883,3042482463
"ta103",1270796,3018579995
"ta104",1250896,693378306
"ta105",1233192,2644624073
"ta106",1231285,2468156998
"ta107",1252795,1147019218
"ta108",1255058,2866521227
"ta109",1246589,3691479697
"ta110",1259129,2984169505
"ta111",6723271,3419188535
"ta112",6848900,3989280009
"ta113",6760335,2305295567
